timestamps,words,terms,TP9,AF7,AF8,TP10,Right AUX,Marker
1713993507.389361,4,WORLD,172.36328125,7.8125,-533.69140625,-1000.0,0.0,0
1713993507.3932445,4,WORLD,999.51171875,999.51171875,-272.94921875,-31.73828125,0.0,0
1713993507.397128,4,WORLD,-415.52734375,-243.1640625,-455.078125,999.51171875,0.0,0
1713993507.401012,4,WORLD,-1000.0,-1000.0,-687.01171875,180.17578125,0.0,0
1713993507.4048955,4,WORLD,-206.54296875,-215.8203125,-673.828125,-1000.0,0.0,0
1713993507.4091005,4,WORLD,999.51171875,999.51171875,-281.25,-261.71875,0.0,0
1713993507.4129844,4,WORLD,139.6484375,224.12109375,-362.79296875,999.51171875,0.0,0
1713993507.4168682,4,WORLD,-1000.0,-1000.0,-674.8046875,274.90234375,0.0,0
1713993507.420752,4,WORLD,-348.6328125,-540.52734375,-724.609375,-1000.0,0.0,0
1713993507.4246356,4,WORLD,999.51171875,999.51171875,-325.68359375,-540.0390625,0.0,0
1713993507.4285195,4,WORLD,241.69921875,308.59375,-246.09375,999.51171875,0.0,0
1713993507.4324033,4,WORLD,-1000.0,-1000.0,-605.95703125,679.6875,0.0,0
1713993507.4362872,4,WORLD,-875.48828125,-1000.0,-779.78515625,-905.76171875,0.0,0
1713993507.440171,4,WORLD,735.83984375,449.21875,-364.2578125,-1000.0,0.0,0
1713993507.4440546,4,WORLD,658.203125,802.734375,-84.47265625,434.08203125,0.0,0
1713993507.4479384,4,WORLD,-915.52734375,-762.6953125,-570.3125,999.51171875,0.0,0
1713993507.4518223,4,WORLD,-1000.0,-1000.0,-760.7421875,-144.53125,0.0,0
1713993507.4563198,4,WORLD,23.92578125,-126.953125,-562.01171875,-1000.0,0.0,0
1713993507.460204,4,WORLD,999.51171875,999.51171875,-271.484375,-152.83203125,0.0,0
1713993507.4640877,4,WORLD,-200.68359375,-64.453125,-499.51171875,999.51171875,0.0,0
1713993507.4679718,4,WORLD,-1000.0,-1000.0,-702.63671875,205.078125,0.0,0
1713993507.4718559,4,WORLD,-217.7734375,-249.51171875,-606.93359375,-1000.0,0.0,0
1713993507.4757397,4,WORLD,999.51171875,999.51171875,-204.1015625,-183.10546875,0.0,0
1713993507.4796238,4,WORLD,245.60546875,246.58203125,-302.734375,999.51171875,0.0,0
1713993507.4835079,4,WORLD,-1000.0,-1000.0,-644.04296875,415.52734375,0.0,0
1713993507.4873917,4,WORLD,-510.7421875,-674.8046875,-622.0703125,-1000.0,0.0,0
1713993507.4912758,4,WORLD,999.51171875,975.5859375,-319.82421875,-642.08984375,0.0,0
1713993507.4951596,4,WORLD,319.82421875,437.5,-380.37109375,950.1953125,0.0,0
1713993507.4990437,4,WORLD,-1000.0,-1000.0,-626.46484375,881.34765625,0.0,0
1713993507.5031967,4,WORLD,-1000.0,-1000.0,-700.68359375,-630.859375,0.0,0
1713993507.5070808,4,WORLD,487.79296875,247.0703125,-511.71875,-1000.0,0.0,0
1713993507.5109649,4,WORLD,834.9609375,961.42578125,-372.55859375,208.984375,0.0,0
1713993507.514849,4,WORLD,-766.6015625,-575.68359375,-553.22265625,999.51171875,0.0,0
1713993507.518733,4,WORLD,-1000.0,-1000.0,-656.73828125,5.859375,0.0,0
1713993507.522617,4,WORLD,2.44140625,-103.515625,-573.2421875,-1000.0,0.0,0
1713993507.5265012,4,WORLD,999.51171875,999.51171875,-221.19140625,-135.25390625,0.0,0
1713993507.5303853,4,WORLD,-86.42578125,65.91796875,-321.77734375,999.51171875,0.0,0
1713993507.5342693,4,WORLD,-1000.0,-1000.0,-598.6328125,234.375,0.0,0
1713993507.5381534,4,WORLD,-224.12109375,-340.8203125,-698.2421875,-1000.0,0.0,0
1713993507.5420375,4,WORLD,999.51171875,999.51171875,-360.3515625,-359.375,0.0,0
1713993507.5459216,4,WORLD,245.60546875,248.046875,-341.30859375,999.51171875,0.0,0
1713993507.5500453,4,WORLD,-1000.0,-1000.0,-625.48828125,528.80859375,0.0,0
1713993507.5539296,4,WORLD,-641.11328125,-824.70703125,-730.46875,-1000.0,0.0,0
1713993507.5578136,4,WORLD,999.51171875,803.7109375,-434.08203125,-831.0546875,0.0,0
1713993507.5616977,4,WORLD,451.171875,566.40625,-222.65625,754.8828125,0.0,0
1713993507.5655818,4,WORLD,-1000.0,-965.33203125,-466.796875,980.46875,0.0,0
1713993507.569466,4,WORLD,-1000.0,-1000.0,-704.58984375,-501.46484375,0.0,0
1713993507.5733502,4,WORLD,283.203125,82.03125,-540.52734375,-1000.0,0.0,0
1713993507.5772343,4,WORLD,955.56640625,999.51171875,-54.6875,52.734375,0.0,0
1713993507.5811186,4,WORLD,-574.21875,-349.609375,-300.78125,999.51171875,0.0,0
1713993507.5850027,4,WORLD,-1000.0,-1000.0,-740.234375,136.23046875,0.0,0
1713993507.5888867,4,WORLD,-199.70703125,-210.44921875,-601.5625,-1000.0,0.0,0
1713993507.592771,4,WORLD,999.51171875,999.51171875,-272.4609375,-255.37109375,0.0,0
1713993507.5968769,4,WORLD,69.82421875,189.453125,-438.4765625,999.51171875,0.0,0
1713993507.6007612,4,WORLD,-1000.0,-1000.0,-706.54296875,240.234375,0.0,0
1713993507.6046453,4,WORLD,-318.84765625,-469.7265625,-666.9921875,-1000.0,0.0,0
1713993507.6085296,4,WORLD,999.51171875,999.51171875,-345.703125,-481.93359375,0.0,0
1713993507.612414,4,WORLD,247.55859375,271.97265625,-394.04296875,999.51171875,0.0,0
1713993507.616298,4,WORLD,-1000.0,-1000.0,-624.0234375,622.0703125,0.0,0
1713993507.6201823,4,WORLD,-786.1328125,-977.5390625,-654.296875,-937.01171875,0.0,0
1713993507.6240664,4,WORLD,860.3515625,565.91796875,-292.96875,-1000.0,0.0,0
1713993507.6279507,4,WORLD,572.75390625,717.28515625,-301.26953125,420.8984375,0.0,0
1713993507.631835,4,WORLD,-970.703125,-853.515625,-640.13671875,999.51171875,0.0,0
1713993507.635719,4,WORLD,-1000.0,-1000.0,-704.58984375,-287.59765625,0.0,0
1713993507.6396034,4,WORLD,149.4140625,-65.4296875,-592.28515625,-1000.0,0.0,0
1713993507.6436965,4,WORLD,999.51171875,999.51171875,-315.91796875,-24.4140625,0.0,0
1713993507.6475809,4,WORLD,-363.28125,-162.59765625,-463.8671875,999.51171875,0.0,0
1713993507.6514652,4,WORLD,-1000.0,-1000.0,-679.19921875,212.40234375,0.0,0
1713993507.6553495,4,WORLD,-213.8671875,-218.75,-668.45703125,-1000.0,0.0,0
1713993507.6592338,4,WORLD,999.51171875,999.51171875,-323.2421875,-276.3671875,0.0,0
1713993507.663118,4,WORLD,219.7265625,237.79296875,-371.58203125,999.51171875,0.0,0
1713993507.6670022,4,WORLD,-1000.0,-1000.0,-570.80078125,365.72265625,0.0,0
1713993507.6708865,4,WORLD,-452.1484375,-597.65625,-605.95703125,-1000.0,0.0,0
1713993507.6747708,4,WORLD,999.51171875,999.51171875,-402.83203125,-622.55859375,0.0,0
1713993507.6786551,4,WORLD,253.41796875,363.76953125,-370.1171875,999.0234375,0.0,0
1713993507.6825395,4,WORLD,-1000.0,-1000.0,-622.55859375,742.67578125,0.0,0
1713993507.6864238,4,WORLD,-907.71484375,-1000.0,-738.76953125,-795.8984375,0.0,0
1713993507.6905024,4,WORLD,687.5,347.65625,-522.94921875,-1000.0,0.0,0
1713993507.694387,4,WORLD,680.17578125,865.72265625,-367.67578125,200.68359375,0.0,0
1713993507.6982713,4,WORLD,-897.94921875,-684.08203125,-556.640625,999.51171875,0.0,0
1713993507.7021556,4,WORLD,-1000.0,-1000.0,-700.1953125,-76.171875,0.0,0
1713993507.70604,4,WORLD,-37.109375,-166.9921875,-630.37109375,-1000.0,0.0,0
1713993507.7099242,4,WORLD,999.51171875,999.51171875,-203.61328125,-200.1953125,0.0,0
1713993507.7138085,4,WORLD,-131.8359375,-4.8828125,-313.4765625,999.51171875,0.0,0
1713993507.7176929,4,WORLD,-1000.0,-1000.0,-691.40625,231.93359375,0.0,0
1713993507.7215772,4,WORLD,-222.16796875,-285.15625,-692.87109375,-1000.0,0.0,0
1713993507.7254615,4,WORLD,999.51171875,999.51171875,-268.5546875,-318.359375,0.0,0
1713993507.729346,4,WORLD,246.09375,246.09375,-318.359375,999.51171875,0.0,0
1713993507.7332304,4,WORLD,-1000.0,-1000.0,-678.7109375,435.05859375,0.0,0
1713993507.7374294,4,WORLD,-555.17578125,-754.39453125,-723.14453125,-1000.0,0.0,0
1713993507.741314,4,WORLD,999.51171875,881.34765625,-363.76953125,-775.87890625,0.0,0
1713993507.7451982,4,WORLD,377.9296875,527.34375,-321.77734375,810.05859375,0.0,0
1713993507.7490828,4,WORLD,-1000.0,-1000.0,-679.6875,942.3828125,0.0,0
1713993507.7529671,4,WORLD,-895.5078125,-972.16796875,-676.7578125,-615.72265625,0.0,0
1713993507.7568517,4,WORLD,727.05078125,536.1328125,-330.56640625,-1000.0,0.0,0
1713993507.760736,4,WORLD,858.3984375,982.421875,-215.8203125,266.11328125,0.0,0
1713993507.7646205,4,WORLD,-678.7109375,-483.88671875,-492.1875,999.51171875,0.0,0
1713993507.7685049,4,WORLD,-1000.0,-1000.0,-672.8515625,58.59375,0.0,0
1713993507.7723894,4,WORLD,-189.94140625,-205.078125,-528.80859375,-1000.0,0.0,0
1713993507.776274,4,WORLD,999.51171875,999.51171875,-266.11328125,-245.60546875,0.0,0
1713993507.7801583,4,WORLD,22.4609375,134.27734375,-486.328125,999.51171875,0.0,0
1713993507.7844903,4,WORLD,-1000.0,-1000.0,-668.9453125,240.234375,0.0,0
1713993507.788375,4,WORLD,-231.93359375,-405.2734375,-639.6484375,-1000.0,0.0,0
1713993507.7922595,4,WORLD,999.51171875,999.51171875,-351.07421875,-438.4765625,0.0,0
1713993507.7961442,4,WORLD,242.67578125,249.0234375,-412.109375,999.51171875,0.0,0
1713993507.8000288,4,WORLD,-1000.0,-1000.0,-625.0,551.26953125,0.0,0
1713993507.8039134,4,WORLD,-675.29296875,-906.25,-655.2734375,-1000.0,0.0,0
1713993507.807798,4,WORLD,986.81640625,686.03515625,-389.6484375,-964.84375,0.0,0
1713993507.8116825,4,WORLD,484.86328125,634.765625,-359.86328125,516.6015625,0.0,0
1713993507.815567,4,WORLD,-1000.0,-925.29296875,-555.17578125,999.51171875,0.0,0
1713993507.8194516,4,WORLD,-1000.0,-1000.0,-592.7734375,-289.0625,0.0,0
1713993507.8233361,4,WORLD,179.6875,12.20703125,-577.1484375,-1000.0,0.0,0
1713993507.8272207,4,WORLD,999.51171875,999.51171875,-341.796875,-57.12890625,0.0,0
1713993507.8313737,4,WORLD,-434.5703125,-254.8828125,-493.1640625,999.51171875,0.0,0
1713993507.8352585,4,WORLD,-1000.0,-1000.0,-692.87109375,167.48046875,0.0,0
1713993507.839143,4,WORLD,-206.54296875,-214.84375,-645.5078125,-1000.0,0.0,0
1713993507.8430278,4,WORLD,999.51171875,999.51171875,-307.6171875,-257.32421875,0.0,0
1713993507.8469124,4,WORLD,139.16015625,221.19140625,-390.625,999.51171875,0.0,0
1713993507.850797,4,WORLD,-1000.0,-1000.0,-624.0234375,254.8828125,0.0,0
1713993507.8546817,4,WORLD,-344.7265625,-537.109375,-681.15234375,-1000.0,0.0,0
1713993507.8585663,4,WORLD,999.51171875,999.51171875,-319.82421875,-562.5,0.0,0
1713993507.862451,4,WORLD,241.2109375,303.22265625,-299.31640625,999.51171875,0.0,0
1713993507.8663356,4,WORLD,-1000.0,-1000.0,-635.7421875,647.94921875,0.0,0
1713993507.8702204,4,WORLD,-873.53515625,-1000.0,-750.9765625,-916.9921875,0.0,0
1713993507.874105,4,WORLD,740.72265625,454.58984375,-453.61328125,-1000.0,0.0,0
1713993507.8783932,4,WORLD,638.18359375,785.64453125,-88.8671875,347.65625,0.0,0
1713993507.882278,4,WORLD,-928.22265625,-781.25,-443.84765625,999.51171875,0.0,0
1713993507.8861628,4,WORLD,-1000.0,-1000.0,-770.99609375,-199.21875,0.0,0
1713993507.8900476,4,WORLD,22.94921875,-125.9765625,-568.84765625,-1000.0,0.0,0
1713993507.8939323,4,WORLD,999.51171875,999.51171875,-231.4453125,-184.5703125,0.0,0
1713993507.8978171,4,WORLD,-201.171875,-84.9609375,-415.0390625,999.51171875,0.0,0
1713993507.901702,4,WORLD,-1000.0,-1000.0,-704.1015625,231.93359375,0.0,0
1713993507.9055867,4,WORLD,-217.7734375,-249.51171875,-625.0,-1000.0,0.0,0
1713993507.9094715,4,WORLD,999.51171875,999.51171875,-94.7265625,-310.546875,0.0,0
1713993507.9133563,4,WORLD,245.60546875,247.0703125,-327.63671875,999.51171875,0.0,0
1713993507.917241,4,WORLD,-1000.0,-1000.0,-705.078125,340.33203125,0.0,0
1713993507.9211257,4,WORLD,-511.71875,-673.33984375,-692.3828125,-1000.0,0.0,0
1713993507.925249,4,WORLD,999.51171875,977.05078125,-407.71484375,-748.046875,0.0,0
1713993507.9291341,4,WORLD,293.45703125,420.41015625,-391.11328125,854.4921875,0.0,0
1713993507.933019,4,WORLD,-1000.0,-1000.0,-611.81640625,822.265625,0.0,0
1713993507.9369037,4,WORLD,-1000.0,-1000.0,-695.80078125,-726.5625,0.0,0
1713993507.9407887,4,WORLD,489.2578125,249.51171875,-521.484375,-1000.0,0.0,0
1713993507.9446735,4,WORLD,821.2890625,937.01171875,-286.1328125,128.41796875,0.0,0
1713993507.9485583,4,WORLD,-756.34765625,-580.078125,-494.62890625,999.51171875,0.0,0
1713993507.9524431,4,WORLD,-1000.0,-1000.0,-661.1328125,-3.41796875,0.0,0
1713993507.9563282,4,WORLD,-85.9375,-190.91796875,-609.375,-1000.0,0.0,0
1713993507.960213,4,WORLD,999.51171875,999.51171875,-354.98046875,-239.2578125,0.0,0
1713993507.9640977,4,WORLD,-86.42578125,59.08203125,-465.33203125,999.51171875,0.0,0
1713993507.9679825,4,WORLD,-1000.0,-1000.0,-615.72265625,240.72265625,0.0,0
1713993507.9720807,4,WORLD,-224.12109375,-342.7734375,-645.99609375,-1000.0,0.0,0
1713993507.9759655,4,WORLD,999.51171875,999.51171875,-385.25390625,-431.15234375,0.0,0
1713993507.9798505,4,WORLD,245.60546875,248.53515625,-396.97265625,999.51171875,0.0,0
1713993507.9837356,4,WORLD,-1000.0,-1000.0,-604.98046875,472.16796875,0.0,0
1713993507.9876204,4,WORLD,-640.13671875,-825.68359375,-716.30859375,-1000.0,0.0,0
1713993507.9915054,4,WORLD,999.51171875,802.734375,-395.99609375,-929.6875,0.0,0
1713993507.9953902,4,WORLD,440.4296875,561.03515625,-234.375,607.421875,0.0,0
1713993507.9992752,4,WORLD,-1000.0,-968.26171875,-509.27734375,984.86328125,0.0,0
1713993508.00316,4,WORLD,-1000.0,-1000.0,-718.26171875,-523.92578125,0.0,0
1713993508.007045,4,WORLD,282.2265625,81.54296875,-590.33203125,-1000.0,0.0,0
1713993508.0109298,4,WORLD,956.0546875,999.51171875,-298.33984375,-0.9765625,0.0,0
1713993508.0148149,4,WORLD,-573.73046875,-356.4453125,-477.5390625,999.51171875,0.0,0
1713993508.0188973,4,WORLD,-1000.0,-1000.0,-723.14453125,114.2578125,0.0,0
1713993508.0227823,4,WORLD,-198.2421875,-209.9609375,-649.90234375,-1000.0,0.0,0
1713993508.026667,4,WORLD,999.51171875,999.51171875,-233.88671875,-250.9765625,0.0,0
1713993508.0305521,4,WORLD,55.6640625,184.08203125,-375.0,999.51171875,0.0,0
1713993508.0344372,4,WORLD,-1000.0,-1000.0,-672.8515625,239.74609375,0.0,0
1713993508.0383222,4,WORLD,-318.84765625,-471.19140625,-691.40625,-1000.0,0.0,0
1713993508.0422072,4,WORLD,999.51171875,999.51171875,-96.6796875,-453.61328125,0.0,0
1713993508.046092,4,WORLD,248.046875,268.5546875,-36.62109375,999.51171875,0.0,0
1713993508.049977,4,WORLD,-1000.0,-1000.0,-627.9296875,572.265625,0.0,0
1713993508.053862,4,WORLD,-786.1328125,-975.5859375,-715.33203125,-959.9609375,0.0,0
1713993508.0577471,4,WORLD,860.83984375,569.3359375,-431.640625,-1000.0,0.0,0
1713993508.0616322,4,WORLD,571.77734375,708.0078125,-375.9765625,370.1171875,0.0,0
1713993508.0656772,4,WORLD,-968.26171875,-860.3515625,-637.6953125,999.51171875,0.0,0
1713993508.0695622,4,WORLD,-1000.0,-1000.0,-699.21875,-274.90234375,0.0,0
1713993508.0734472,4,WORLD,142.08984375,-70.3125,-555.17578125,-1000.0,0.0,0
1713993508.0773323,4,WORLD,999.51171875,999.51171875,-349.12109375,-127.44140625,0.0,0
1713993508.0812173,4,WORLD,-392.08984375,-171.38671875,-513.18359375,999.51171875,0.0,0
1713993508.0851023,4,WORLD,-1000.0,-1000.0,-595.21484375,125.9765625,0.0,0
1713993508.0889874,4,WORLD,-212.890625,-217.7734375,-554.19921875,-1000.0,0.0,0
1713993508.0928724,4,WORLD,999.51171875,999.51171875,-372.55859375,-284.1796875,0.0,0
1713993508.0967574,4,WORLD,178.7109375,235.3515625,-451.171875,999.51171875,0.0,0
1713993508.1006424,4,WORLD,-1000.0,-1000.0,-626.953125,287.109375,0.0,0
1713993508.1045275,4,WORLD,-360.83984375,-604.98046875,-642.578125,-1000.0,0.0,0
1713993508.1084125,4,WORLD,999.51171875,999.51171875,-372.55859375,-651.85546875,0.0,0
1713993508.1127553,4,WORLD,253.90625,357.421875,-393.06640625,964.84375,0.0,0
1713993508.1166403,4,WORLD,-1000.0,-1000.0,-620.60546875,718.75,0.0,0
1713993508.1205256,4,WORLD,-908.203125,-1000.0,-719.23828125,-836.42578125,0.0,0
1713993508.1244106,4,WORLD,688.4765625,344.23828125,-507.8125,-1000.0,0.0,0
1713993508.128296,4,WORLD,673.828125,853.02734375,-339.35546875,192.87109375,0.0,0
1713993508.132181,4,WORLD,-902.83203125,-699.70703125,-526.3671875,999.51171875,0.0,0
1713993508.1360662,4,WORLD,-1000.0,-1000.0,-647.94921875,-104.4921875,0.0,0
1713993508.1399512,4,WORLD,-42.96875,-168.45703125,-587.40234375,-1000.0,0.0,0
1713993508.1438365,4,WORLD,999.51171875,999.51171875,-309.5703125,-219.7265625,0.0,0
1713993508.1477218,4,WORLD,-147.4609375,-12.6953125,-421.875,999.51171875,0.0,0
1713993508.1516068,4,WORLD,-1000.0,-1000.0,-675.29296875,237.79296875,0.0,0
1713993508.155492,4,WORLD,-220.703125,-287.59765625,-678.7109375,-1000.0,0.0,0
1713993508.1596558,4,WORLD,999.51171875,999.51171875,-317.87109375,-367.67578125,0.0,0
1713993508.163541,4,WORLD,246.09375,246.58203125,-328.125,999.51171875,0.0,0
1713993508.1674263,4,WORLD,-1000.0,-1000.0,-615.72265625,417.96875,0.0,0
1713993508.1713116,4,WORLD,-555.17578125,-758.7890625,-738.28125,-1000.0,0.0,0
1713993508.175197,4,WORLD,999.51171875,885.7421875,-349.12109375,-802.734375,0.0,0
1713993508.1790822,4,WORLD,351.07421875,490.72265625,-237.3046875,785.64453125,0.0,0
1713993508.1829674,4,WORLD,-1000.0,-1000.0,-589.84375,905.2734375,0.0,0
1713993508.1868525,4,WORLD,-1000.0,-1000.0,-761.23046875,-609.86328125,0.0,0
1713993508.1907377,4,WORLD,397.94921875,157.2265625,-460.44921875,-1000.0,0.0,0
1713993508.194623,4,WORLD,857.421875,989.2578125,-214.84375,32.2265625,0.0,0
1713993508.1985083,4,WORLD,-699.21875,-491.69921875,-584.47265625,999.51171875,0.0,0
1713993508.2023935,4,WORLD,-1000.0,-1000.0,-734.375,37.59765625,0.0,0
1713993508.206693,4,WORLD,-196.2890625,-203.61328125,-542.96875,-1000.0,0.0,0
1713993508.2105784,4,WORLD,999.51171875,999.51171875,-117.67578125,-242.1875,0.0,0
1713993508.2144637,4,WORLD,8.7890625,123.53515625,-409.1796875,999.51171875,0.0,0
1713993508.218349,4,WORLD,-1000.0,-1000.0,-678.7109375,242.1875,0.0,0
1713993508.2222345,4,WORLD,-229.98046875,-413.57421875,-632.8125,-1000.0,0.0,0
1713993508.2261198,4,WORLD,999.51171875,999.51171875,-300.29296875,-484.375,0.0,0
1713993508.2300053,4,WORLD,240.72265625,250.0,-305.17578125,999.51171875,0.0,0
1713993508.2338905,4,WORLD,-1000.0,-1000.0,-613.28125,518.06640625,0.0,0
1713993508.237776,4,WORLD,-703.61328125,-916.50390625,-635.7421875,-996.09375,0.0,0
1713993508.2416613,4,WORLD,958.0078125,675.78125,-371.09375,-1000.0,0.0,0
1713993508.2455466,4,WORLD,463.37890625,617.1875,-409.1796875,406.73828125,0.0,0
1713993508.249432,4,WORLD,-1000.0,-939.453125,-622.0703125,999.51171875,0.0,0
1713993508.2535634,4,WORLD,-1000.0,-1000.0,-709.9609375,-457.51953125,0.0,0
1713993508.2574487,4,WORLD,172.8515625,5.37109375,-591.796875,-1000.0,0.0,0
1713993508.2613342,4,WORLD,999.51171875,999.51171875,-375.48828125,-138.18359375,0.0,0
1713993508.2652197,4,WORLD,-470.21484375,-275.87890625,-523.4375,999.51171875,0.0,0
1713993508.2691052,4,WORLD,-1000.0,-1000.0,-658.69140625,130.859375,0.0,0
1713993508.2729905,4,WORLD,-205.56640625,-213.37890625,-601.5625,-1000.0,0.0,0
1713993508.276876,4,WORLD,999.51171875,999.51171875,-274.4140625,-280.76171875,0.0,0
1713993508.2807615,4,WORLD,132.32421875,212.890625,-339.35546875,999.51171875,0.0,0
1713993508.284647,4,WORLD,-1000.0,-1000.0,-578.125,239.2578125,0.0,0
1713993508.2885323,4,WORLD,-374.0234375,-548.33984375,-694.82421875,-1000.0,0.0,0
1713993508.2924178,4,WORLD,999.51171875,999.51171875,-414.55078125,-750.9765625,0.0,0
1713993508.2963033,4,WORLD,244.62890625,294.921875,-331.0546875,883.7890625,0.0,0
1713993508.3004029,4,WORLD,-1000.0,-1000.0,-524.4140625,562.01171875,0.0,0
1713993508.3042884,4,WORLD,-897.94921875,-1000.0,-735.83984375,-958.0078125,0.0,0
1713993508.308174,4,WORLD,711.9140625,435.546875,-520.5078125,-1000.0,0.0,0
1713993508.3120594,4,WORLD,610.3515625,758.7890625,-380.37109375,107.421875,0.0,0
1713993508.315945,4,WORLD,-948.73046875,-810.546875,-588.37890625,999.51171875,0.0,0
1713993508.3198304,4,WORLD,-1000.0,-1000.0,-660.15625,-398.92578125,0.0,0
1713993508.323716,4,WORLD,26.3671875,-135.7421875,-603.02734375,-1000.0,0.0,0
1713993508.3276014,4,WORLD,999.51171875,999.51171875,-92.7734375,-208.49609375,0.0,0
1713993508.331487,4,WORLD,-235.3515625,-99.609375,-260.25390625,999.51171875,0.0,0
1713993508.3353724,4,WORLD,-1000.0,-1000.0,-736.328125,168.9453125,0.0,0
1713993508.339258,4,WORLD,-217.28515625,-255.37109375,-624.51171875,-1000.0,0.0,0
1713993508.3431435,4,WORLD,999.51171875,999.51171875,-276.3671875,-490.72265625,0.0,0
1713993508.3472288,4,WORLD,246.09375,248.046875,-400.390625,999.51171875,0.0,0
1713993508.3511143,4,WORLD,-1000.0,-1000.0,-686.5234375,304.6875,0.0,0
1713993508.3549998,4,WORLD,-520.01953125,-679.19921875,-668.9453125,-1000.0,0.0,0
1713993508.3588855,4,WORLD,999.51171875,971.19140625,-381.34765625,-802.24609375,0.0,0
1713993508.362771,4,WORLD,298.828125,424.31640625,-393.06640625,749.51171875,0.0,0
1713993508.3666565,4,WORLD,-1000.0,-1000.0,-591.796875,895.01953125,0.0,0
1713993508.370542,4,WORLD,-1000.0,-1000.0,-647.4609375,-689.94140625,0.0,0
1713993508.3744278,4,WORLD,497.55859375,252.9296875,-388.671875,-1000.0,0.0,0
1713993508.3783133,4,WORLD,827.63671875,953.125,-301.7578125,223.6328125,0.0,0
1713993508.3821988,4,WORLD,-748.046875,-561.5234375,-599.609375,999.51171875,0.0,0
1713993508.3860843,4,WORLD,-1000.0,-1000.0,-687.5,121.09375,0.0,0
1713993508.38997,4,WORLD,-85.9375,-187.5,-586.42578125,-1000.0,0.0,0
1713993508.3940313,4,WORLD,999.51171875,999.51171875,-286.1328125,-61.5234375,0.0,0
1713993508.3979168,4,WORLD,-79.1015625,72.75390625,-395.01953125,999.51171875,0.0,0
1713993508.4018025,4,WORLD,-1000.0,-1000.0,-651.85546875,291.9921875,0.0,0
1713993508.405688,4,WORLD,-187.98828125,-293.9453125,-675.29296875,-1000.0,0.0,0
1713993508.4095736,4,WORLD,999.51171875,999.51171875,-352.05078125,-272.94921875,0.0,0
1713993508.4134593,4,WORLD,64.453125,66.40625,-386.71875,999.51171875,0.0,0
1713993508.4173448,4,WORLD,-1000.0,-1000.0,-533.203125,803.22265625,0.0,0
1713993508.4212306,4,WORLD,-618.1640625,-803.7109375,-606.93359375,-821.2890625,0.0,0
1713993508.425116,4,WORLD,999.51171875,821.77734375,-433.59375,-629.39453125,0.0,0
1713993508.4290018,4,WORLD,452.63671875,568.84765625,-341.796875,935.546875,0.0,0
1713993508.4328873,4,WORLD,-1000.0,-963.8671875,-595.21484375,999.51171875,0.0,0
1713993508.436773,4,WORLD,-1000.0,-1000.0,-736.328125,-185.546875,0.0,0
1713993508.44097,4,WORLD,283.69140625,96.19140625,-577.1484375,-1000.0,0.0,0
1713993508.4448557,4,WORLD,955.56640625,999.51171875,-303.7109375,223.14453125,0.0,0
1713993508.4487414,4,WORLD,-574.21875,-349.12109375,-489.74609375,999.51171875,0.0,0
1713993508.4526272,4,WORLD,-1000.0,-1000.0,-690.4296875,184.5703125,0.0,0
1713993508.456513,4,WORLD,-199.70703125,-210.44921875,-626.953125,-1000.0,0.0,0
1713993508.4603984,4,WORLD,999.51171875,999.51171875,-168.45703125,-240.72265625,0.0,0
1713993508.4642842,4,WORLD,68.84765625,187.5,-232.421875,999.51171875,0.0,0
1713993508.46817,4,WORLD,-1000.0,-1000.0,-672.36328125,304.6875,0.0,0
1713993508.4720557,4,WORLD,-299.8046875,-461.9140625,-703.61328125,-1000.0,0.0,0
1713993508.4759414,4,WORLD,999.51171875,999.51171875,-294.921875,-380.37109375,0.0,0
1713993508.4798272,4,WORLD,244.62890625,272.94921875,-319.82421875,999.51171875,0.0,0
1713993508.483713,4,WORLD,-1000.0,-1000.0,-667.96875,698.73046875,0.0,0
1713993508.487888,4,WORLD,-786.62109375,-958.0078125,-753.41796875,-881.34765625,0.0,0
1713993508.4917738,4,WORLD,858.88671875,597.65625,-386.23046875,-931.15234375,0.0,0
1713993508.4956596,4,WORLD,580.078125,714.35546875,-288.0859375,597.16796875,0.0,0
1713993508.4995453,4,WORLD,-989.2578125,-854.98046875,-645.99609375,999.51171875,0.0,0
1713993508.5034313,4,WORLD,-1000.0,-1000.0,-713.37890625,-215.8203125,0.0,0
1713993508.507317,4,WORLD,237.79296875,-54.19921875,-440.4296875,-1000.0,0.0,0
1713993508.5112028,4,WORLD,999.51171875,999.51171875,-105.95703125,57.12890625,0.0,0
1713993508.5150886,4,WORLD,-363.76953125,-166.9921875,-408.69140625,999.51171875,0.0,0
1713993508.5189743,4,WORLD,-1000.0,-1000.0,-706.0546875,208.984375,0.0,0
1713993508.5228603,4,WORLD,-212.890625,-218.75,-549.31640625,-1000.0,0.0,0
1713993508.526746,4,WORLD,999.51171875,999.51171875,-212.40234375,-268.5546875,0.0,0
1713993508.5306318,4,WORLD,211.42578125,237.79296875,-429.6875,999.51171875,0.0,0
1713993508.53479,4,WORLD,-1000.0,-1000.0,-674.31640625,314.94140625,0.0,0
1713993508.538676,4,WORLD,-451.171875,-588.37890625,-683.10546875,-1000.0,0.0,0
1713993508.5425618,4,WORLD,999.51171875,999.51171875,-396.484375,-579.58984375,0.0,0
1713993508.5464478,4,WORLD,253.41796875,357.421875,-392.578125,999.51171875,0.0,0
1713993508.5503335,4,WORLD,-1000.0,-1000.0,-608.88671875,768.06640625,0.0,0
